name,period_d,depth_ppm,snr,prob,pred_discovery,pred_strict,truth
TOI-1403.01,2.3359622955322266,3066.2492749,5.646304208648037,0.6177844405174255,1,1,0
TOI-3626.01,19.88753318786621,3020.0,5.781881471507206,0.8788154125213623,1,1,0
TOI-414.01,1.8248800039291382,2950.0,95.49559324016568,0.51992267370224,1,1,0
TOI-1608.01,2.4727425575256348,2929.0,45.30309140029846,0.6033617258071899,1,1,0
TOI-1014.01,1.4095183610916138,2841.5103258,24.08282892240812,0.6049103140830994,1,1,0
TOI-158.01,2.512660026550293,2790.01,2.997860393346732,0.8444918990135193,1,1,0
TOI-1977.01,17.06147575378418,2730.0,17.44335533634569,0.8535072207450867,1,1,0
TOI-4902.01,4.1934943199157715,2710.0,3.4002200752195733,0.6919254660606384,1,1,0
TOI-6298.01,2.8577027320861816,2695.0,2.9738901873977093,0.47911205887794495,1,0,0
TOI-5769.01,1.754886269569397,2620.0,5.967913442518913,0.5039564371109009,1,1,0
TOI-5055.01,2.0915615558624268,2560.0,3.6219815454499087,0.5452695488929749,1,1,0
TOI-3059.01,1.3934564590454102,2530.0,6.672624475371906,0.32113683223724365,0,0,0
TOI-441.01,2.8743600845336914,2490.41,32.30922648274921,0.7266718149185181,1,1,0
TOI-5258.01,0.5919628739356995,2450.0,5.718670685404901,0.11244712769985199,0,0,0
TOI-5954.01,10.700456619262695,2409.0,13.69453205680667,0.861017107963562,1,1,0
TOI-2878.01,2.084951639175415,2380.0,2.731880698763197,0.5097770690917969,1,1,0
TOI-3005.01,2.0958073139190674,2350.0,5.102639365766608,0.35139843821525574,0,0,0
TOI-4148.01,3.6841444969177246,2260.0,7.812117096630155,0.718764066696167,1,1,0
TOI-974.01,2.825949192047119,2206.0,8.388216867779864,0.6974480152130127,1,1,0
TOI-1023.01,1.3214483261108398,2180.0,22.71660029112913,0.20559531450271606,0,0,0
TOI-3044.01,13.268109321594238,2140.0,5.157274316326314,0.8743590712547302,1,1,0
TOI-3999.01,4.112384796142578,2110.0,3.4120812867132355,0.809828519821167,1,1,0
TOI-1353.01,4.435002326965332,2085.0,8.097621326389657,0.8687731623649597,1,1,0
TOI-4383.01,3.042133331298828,2054.3050277,13.605247719783168,0.7856680750846863,1,1,0
TOI-1284.01,1.2832510471343994,1961.318203,5.22621554245359,0.3305923044681549,0,0,0
TOI-1304.01,8.87352180480957,1949.0,7.644577451267107,0.8665435910224915,1,1,0
TOI-1340.01,8.587467193603516,1904.8131484,6.323255439692937,0.881589949131012,1,1,0
TOI-1047.01,0.6262699961662292,1880.0,16.7491450276564,0.3197407126426697,0,0,0
TOI-4838.01,0.7600190043449402,1865.5886518,8.32548730272446,0.4837016761302948,1,0,0
TOI-999.01,1.5078959465026855,1839.0,7.170926341178361,0.715507447719574,1,1,0
TOI-1354.01,1.4287976026535034,1768.0,7.703461689230628,0.8613101840019226,1,1,0
TOI-4037.01,4.725712776184082,1740.0,3.0063294861221763,0.8810521960258484,1,1,0
TOI-1707.01,2.0236499309539795,1710.0,12.206823861646225,0.7181212306022644,1,1,0
TOI-2052.01,1.622630000114441,1630.0,4.9127050910847,0.7591260671615601,1,1,0
TOI-6711.01,10.346994400024414,1601.254739,3.344222827360108,0.8327342867851257,1,1,0
TOI-1399.01,1.3812787532806396,1573.0,9.531347818757204,0.3823007345199585,0,0,0
TOI-658.01,4.719273567199707,1557.0,19.878332306615633,0.8744131922721863,1,1,0
TOI-4394.01,1.4919159412384033,1474.3347879,9.100520902711867,0.5928859114646912,1,1,0
TOI-6280.01,15.986540794372559,1451.0,4.324979102524017,0.8812931180000305,1,1,0
TOI-607.01,2.14563250541687,1438.6746953,7.157192977467182,0.6155668497085571,1,1,0
TOI-1166.01,1.8824539184570312,1391.0,10.689822082083845,0.7738964557647705,1,1,0
TOI-600.01,4.365260601043701,1362.0,5.735909135406295,0.8712014555931091,1,1,0
TOI-4036.01,2.77616286277771,1340.0,2.3051996349788513,0.8241101503372192,1,1,0
TOI-1015.01,1.373046636581421,1301.5065338,6.721908735242275,0.5406890511512756,1,1,0
TOI-4412.01,2.0340967178344727,1283.0,4.107894758813778,0.6142604947090149,1,1,0
TOI-619.01,1.80803644657135,1264.0,6.168890192895616,0.6505429744720459,1,1,0
TOI-2164.01,1.0933300256729126,1250.0,3.462092720510717,0.5546715259552002,1,1,0
TOI-467.01,1.734421968460083,1230.0,11.220210504315201,0.7159692645072937,1,1,0
TOI-1369.01,7.60474157333374,1200.0,12.158982484813395,0.7939645648002625,1,1,0
TOI-1592.01,5.631807327270508,1186.1481873,6.547847665431574,0.8439149856567383,1,1,0
TOI-4840.01,2.399287700653076,1180.0,4.83925833278132,0.7024778127670288,1,1,0
TOI-1391.01,2.7260172367095947,1165.0,3.1095709660788624,0.8174679279327393,1,1,0
TOI-1195.01,4.051350116729736,1132.23,2.617447589660006,0.8794575333595276,1,1,0
TOI-1673.01,1.0862499475479126,1110.0,5.524332469901965,0.7886903285980225,1,1,0
TOI-894.01,4.343338966369629,1100.0,7.497361537819533,0.8486963510513306,1,1,0
TOI-2053.01,4.278079986572266,1096.6013542,8.075972171702297,0.8716339468955994,1,1,0
TOI-2754.01,0.9422587752342224,1060.0,3.7872347488974722,0.38062313199043274,0,0,0
TOI-1315.01,2.577871799468994,1010.0,7.6466278111385,0.759415328502655,1,1,0
