  Resuming from data/kepler_tce_2000.pt: 684 TCEs already downloaded.
Fetching Kepler target lists from NASA Exoplanet Archive...
  Archive has 350 confirmed, 764 FP
  Selected 350 confirmed, 764 FP
  Skipping 684 already-downloaded; 430 remaining.
  [132/430] FP   K02671.02      (depth=   3859 ppm) ... OK  (5s, p_dip=-0.0134, s_dip=-0.0134, oe_amp=0.0112)
  [133/430] FP   K06044.01      (depth=   3856 ppm) ... OK  (3s, p_dip=-0.0030, s_dip=-0.0030, oe_amp=0.0003)
  [134/430] FP   K03804.01      (depth=   3836 ppm) ... OK  (1s, p_dip=-0.0030, s_dip=-0.0030, oe_amp=0.0005)
  [135/430] FP   K01290.01      (depth=   3823 ppm) ... OK  (3s, p_dip=-0.0041, s_dip=-0.0041, oe_amp=0.0002)
  [136/430] FP   K01798.01      (depth=   3733 ppm) ... OK  (3s, p_dip=-0.0009, s_dip=-0.0009, oe_amp=0.0001)
  [137/430] FP   K00242.01      (depth=   3715 ppm) ... OK  (9s, p_dip=-0.0035, s_dip=-0.0035, oe_amp=0.0002)
  [138/430] FP   K06139.01      (depth=   3670 ppm) ... OK  (4s, p_dip=-0.0037, s_dip=-0.0037, oe_amp=0.0003)
  [139/430] FP   K00024.01      (depth=   3658 ppm) ... OK  (3s, p_dip=-0.0033, s_dip=-0.0033, oe_amp=0.0001)
  [140/430] FP   K07544.02      (depth=   3640 ppm) ... OK  (9s, p_dip=-0.0035, s_dip=-0.0035, oe_amp=0.0002)
  [141/430] FP   K03973.01      (depth=   3621 ppm) ... OK  (8s, p_dip=-0.0022, s_dip=-0.0022, oe_amp=0.0004)
  [142/430] FP   K01460.01      (depth=   3617 ppm) ... OK  (3s, p_dip=-0.0037, s_dip=-0.0037, oe_amp=0.0006)
  [143/430] FP   K01935.01      (depth=   3596 ppm) ... OK  (7s, p_dip=-0.0010, s_dip=-0.0010, oe_amp=0.0003)
  [144/430] FP   K06386.01      (depth=   3591 ppm) ... OK  (7s, p_dip=-0.0033, s_dip=-0.0033, oe_amp=0.0001)
  [145/430] FP   K00236.01      (depth=   3522 ppm) ... OK  (9s, p_dip=-0.0011, s_dip=-0.0011, oe_amp=0.0003)
  [146/430] FP   K03779.01      (depth=   3510 ppm) ... OK  (3s, p_dip=-0.0026, s_dip=-0.0026, oe_amp=0.0001)
  [147/430] FP   K00021.01      (depth=   3457 ppm) ... OK  (9s, p_dip=-0.0031, s_dip=-0.0031, oe_amp=0.0001)
  [148/430] FP   K01256.01      (depth=   3450 ppm) ... OK  (8s, p_dip=-0.0027, s_dip=-0.0027, oe_amp=0.0002)
  [149/430] FP   K05672.01      (depth=   3446 ppm) ... OK  (1s, p_dip=-0.0030, s_dip=-0.0030, oe_amp=0.0024)
  [150/430] FP   K04085.01      (depth=   3426 ppm) ... OK  (2s, p_dip=-0.0027, s_dip=-0.0027, oe_amp=0.0011)
  [151/430] FP   K01350.01      (depth=   3425 ppm) ... OK  (9s, p_dip=-0.0033, s_dip=-0.0033, oe_amp=0.0004)
  [152/430] FP   K06187.01      (depth=   3372 ppm) ... OK  (3s, p_dip=-0.0032, s_dip=-0.0032, oe_amp=0.0002)
  [153/430] FP   K06290.01      (depth=   3367 ppm) ... OK  (8s, p_dip=-0.0031, s_dip=-0.0031, oe_amp=0.0017)
  [154/430] FP   K05403.01      (depth=   3365 ppm) ... OK  (1s, p_dip=-0.0034, s_dip=-0.0034, oe_amp=0.0005)
  [155/430] FP   K06397.01      (depth=   3349 ppm) ... OK  (3s, p_dip=-0.0016, s_dip=-0.0016, oe_amp=0.0027)
  [156/430] FP   K06232.01      (depth=   3289 ppm) ... OK  (7s, p_dip=-0.0027, s_dip=-0.0027, oe_amp=0.0001)
  [157/430] FP   K00737.01      (depth=   3271 ppm) ... OK  (8s, p_dip=-0.0025, s_dip=-0.0025, oe_amp=0.0001)
  [158/430] FP   K00233.01      (depth=   3218 ppm) ... OK  (7s, p_dip=-0.0045, s_dip=-0.0045, oe_amp=0.0004)
  [159/430] FP   K03668.01      (depth=   3160 ppm) ... OK  (8s, p_dip=-0.0028, s_dip=-0.0028, oe_amp=0.0008)
  [160/430] FP   K06061.01      (depth=   3153 ppm) ... OK  (2s, p_dip=-0.0027, s_dip=-0.0027, oe_amp=0.0001)
  [161/430] FP   K05171.01      (depth=   3127 ppm) ... OK  (8s, p_dip=-0.0035, s_dip=-0.0035, oe_amp=0.0005)
  [162/430] FP   K03832.01      (depth=   3122 ppm) ... OK  (7s, p_dip=-0.0011, s_dip=-0.0011, oe_amp=0.0003)
  [163/430] FP   K03457.01      (depth=   3104 ppm) ... OK  (2s, p_dip=-0.0006, s_dip=-0.0006, oe_amp=0.0001)
  [164/430] FP   K03156.02      (depth=   3097 ppm) ... OK  (3s, p_dip=-0.0030, s_dip=-0.0030, oe_amp=0.0007)
  [165/430] FP   K03741.01      (depth=   3090 ppm) ... OK  (3s, p_dip=-0.0032, s_dip=-0.0032, oe_amp=0.0008)
  [166/430] FP   K01262.01      (depth=   3071 ppm) ... OK  (3s, p_dip=-0.0027, s_dip=-0.0027, oe_amp=0.0002)
  [167/430] FP   K06740.01      (depth=   3063 ppm) ... OK  (8s, p_dip=-0.0031, s_dip=-0.0031, oe_amp=0.0013)
  [168/430] FP   K01038.01      (depth=   3040 ppm) ... OK  (7s, p_dip=-0.0017, s_dip=-0.0017, oe_amp=0.0003)
  [169/430] FP   K03161.01      (depth=   3027 ppm) ... OK  (3s, p_dip=-0.0031, s_dip=-0.0031, oe_amp=0.0017)
  [170/430] FP   K06077.01      (depth=   3026 ppm) ... OK  (8s, p_dip=-0.0030, s_dip=-0.0030, oe_amp=0.0008)
  [171/430] FP   K07586.01      (depth=   3025 ppm) ... OK  (8s, p_dip=-0.0018, s_dip=-0.0018, oe_amp=0.0007)
  [172/430] FP   K01156.01      (depth=   3019 ppm) ... OK  (3s, p_dip=-0.0029, s_dip=-0.0029, oe_amp=0.0001)
  [173/430] FP   K03776.01      (depth=   3008 ppm) ... OK  (7s, p_dip=-0.0028, s_dip=-0.0028, oe_amp=0.0003)
  [174/430] FP   K06423.01      (depth=   3001 ppm) ... OK  (7s, p_dip=-0.0032, s_dip=-0.0032, oe_amp=0.0041)
  [175/430] FP   K05564.01      (depth=   3000 ppm) ... OK  (3s, p_dip=-0.0029, s_dip=-0.0029, oe_amp=0.0004)
  [176/430] FP   K01253.01      (depth=   2972 ppm) ... OK  (7s, p_dip=-0.0025, s_dip=-0.0025, oe_amp=0.0008)
  [177/430] FP   K01037.01      (depth=   2969 ppm) ... OK  (8s, p_dip=-0.0025, s_dip=-0.0025, oe_amp=0.0003)
  [178/430] FP   K06585.01      (depth=   2965 ppm) ... OK  (3s, p_dip=-0.0028, s_dip=-0.0028, oe_amp=0.0004)
  [179/430] FP   K00009.01      (depth=   2958 ppm) ... OK  (9s, p_dip=-0.0023, s_dip=-0.0023, oe_amp=0.0001)
  [180/430] FP   K01829.01      (depth=   2941 ppm) ... OK  (3s, p_dip=-0.0005, s_dip=-0.0005, oe_amp=0.0006)
  [181/430] FP   K01155.01      (depth=   2937 ppm) ... OK  (3s, p_dip=-0.0032, s_dip=-0.0032, oe_amp=0.0002)
  [182/430] FP   K05493.01      (depth=   2924 ppm) ... OK  (8s, p_dip=-0.0026, s_dip=-0.0026, oe_amp=0.0001)
  [183/430] FP   K01286.01      (depth=   2900 ppm) ... OK  (7s, p_dip=-0.0028, s_dip=-0.0028, oe_amp=0.0015)
  [184/430] FP   K03294.01      (depth=   2897 ppm) ... OK  (2s, p_dip=-0.0031, s_dip=-0.0031, oe_amp=0.0004)
